"","X","Linf","K","t_anchor","C","ts","phiL","MA","BS"
"1554",154,92.1989255792101,0.114407830971871,0.326065369637052,0.475163995323484,0.263996060024858,2.98790747225227,11,2
"1555",155,99.2380601465702,0.0933188050985336,0.780709654092789,0.430580675601959,0.659605026245117,2.96332570187562,11,2
"1556",156,74.291517236934,0.132032531882477,0.612674983490188,0.593263743968646,0.249441405159766,2.86255940733313,11,2
"1557",157,42.0756902898196,0.45611191424704,0.704295035110582,0.619360825546561,0.432062898941108,2.90713391613743,11,2
"1558",158,85.424388691783,0.113295987248421,0.800259530544281,0.388931035995483,0.744152009487152,2.91737828738874,11,2
"1559",159,90.3466002196074,0.122012302279472,0.508298933506012,0.410808771848679,0.620516434311867,2.99822725105108,11,2
"1560",160,75.5091544985771,0.156995207071304,0.336460307240486,0.191592574119568,0.359199702739716,2.95188560868193,11,2
"1561",161,68.5569564402103,0.182018667459488,0.569426223635674,0.256107896566391,0.12072642147541,2.93221898862868,11,2
"1562",162,92.0007834739124,0.116693347328302,0.388869419591315,0.789777907743633,0.773213234474712,2.99462914926364,11,2
"1563",163,85.6131970298928,0.216339639229026,0.709724050746358,0.738616514978863,0.319074316984724,3.20021753132044,11,2
"1564",164,77.6578994244337,0.386249125003815,0.460532322525978,0.502401277422905,0.368633329868317,3.36723878679356,11,2
"1565",165,68.9724958788836,0.156563073552679,0.866050315555185,0.730773844989017,0.807400257559493,2.87204122235574,11,2
"1566",166,83.4032692467469,0.14733146406807,0.503690454933803,0.775464196208177,0.457378547296552,3.01066165351028,11,2
"1567",167,80.8303569303071,0.154211824694598,0.435628424242768,0.359711656253274,0.347052442146871,3.00326666905412,11,2
"1568",168,85.7673549354076,0.109791994094849,0.70130343735218,0.187577977776527,0.848917871713638,2.90721470630872,11,2
"1569",169,72.3364695310593,0.126358985900879,0.593535378575325,0.0262328088283539,0.400163561105728,2.82032074914936,11,2
"1570",170,86.3373177510594,0.235051148089123,0.447539463544703,0.787613869399608,0.476766919263657,3.24355948133817,11,2
"1571",171,76.6138647943735,0.157984554767609,0.627749279141426,0.51349276304245,0.722869768738747,2.96722937242561,11,2
"1572",172,63.9930228739977,0.205477863550186,0.617039158940315,0.592482730746269,0.950194045901299,2.92503029283921,11,2
"1573",173,58.0351225882769,0.299927890300751,0.286883965134621,0.893365979194641,0.782596617937088,3.00439866497679,11,2
"1574",174,58.7142213732004,0.226939871907234,0.501320347189903,0.697597071528435,0.676083222031593,2.89339741729005,11,2
"1575",175,93.5137444975988,0.0882925908990059,0.447908581023369,0.204955342070414,0.667647779114588,2.88767515606295,11,2
"1576",176,61.1316100128876,0.196616976201237,0.242089312410631,0.329560921061784,0.252378123615824,2.86615268050612,11,2
"1577",177,64.4428104690408,0.2387772737406,0.829973730579262,0.717339746654034,0.457564378777634,2.99634193437341,11,2
"1578",178,94.1842730232245,0.104014189595475,0.913340640668157,0.452597136271168,0.690984719869671,2.96504936961633,11,2
"1579",179,93.4704888015985,0.104104056954384,0.852731227874756,0.508146032691002,0.723984628915787,2.95881668203245,11,2
"1580",180,106.331072404981,0.0908979922533035,0.0233311057090759,0.421849146485329,0.482378944754601,3.01187467864671,11,2
"1581",181,102.586684688926,0.305585488677025,0.43506333231926,0.876424252986908,0.208849802613258,3.50731471682322,11,2
"1582",182,102.923900842667,0.0972538590431213,0.269807189702988,0.637146130204201,0.626184538006783,3.0129393186379,11,2
"1583",183,93.9169100821018,0.0937427431344986,0.548125863075256,0.673414424061775,0.464801996946335,2.91742524907784,11,2
"1584",184,80.04440946877,0.09366375207901,0.512106701731682,0.412786513566971,0.542054235935211,2.77823356109356,11,2
"1585",185,89.7637161839225,0.111903096421629,0.0932714131133495,0.0902973284841012,0.689383760237384,2.95504375169059,11,2
"1586",186,100.714177981019,0.0887395888566971,0.681993007659912,0.397000104188919,0.630638882517815,2.95429863706739,11,2
"1587",187,45.7225112915039,0.374793410301208,0.665095254778862,0.585259035229683,0.487327203154564,2.89405209809779,11,2
"1588",188,84.0286594331264,0.274006187915802,0.619463175535202,0.698252975940704,0.546503692865372,3.28661524065854,11,2
"1589",189,73.6744237984405,0.171108706643238,0.67067934261001,0.629183964509196,0.691433634881506,2.96790560451952,11,2
"1590",190,90.5408370196819,0.377763673663139,0.617884799838066,0.699608445167542,0.218241631984711,3.49090920333652,11,2
"1591",191,64.6221348494291,0.161348804831505,0.86818453669548,0.571637123823166,0.121286898851395,2.82852835521931,11,2
"1592",192,87.7227269731866,0.131103426361842,0.431356834507305,0.299020722981529,0.365556770096916,3.00383828966762,11,2
"1593",193,64.8625499159098,0.220478489995003,0.675629258155823,0.551161035895348,0.310766905546188,2.96735426169897,11,2
"1594",194,92.3667006790638,0.102869048714638,0.841215550899506,0.512320980429649,0.480508401989937,2.94331558566642,11,2
"1595",195,85.9051738679409,0.138191297650337,0.521525681018829,0.220812618732452,0.388752728700638,3.00851933730358,11,2
"1596",196,77.0423484891653,0.135230600833893,0.899303793907166,0.405036121606827,0.629477426409721,2.90453400353864,11,2
"1597",197,80.8015778213739,0.142758995294571,0.551267191767693,0.472611144185066,0.729764759540558,2.96944316557615,11,2
"1598",198,49.1438343971968,0.312597587704659,0.505391389131546,0.628040567040443,0.151110306382179,2.8779236999675,11,2
"1599",199,64.873799191193,0.182901761749812,0.347869790564386,0.455707364109852,0.627538297403664,2.88635655306603,11,2
"1600",200,81.748717084527,0.14302983880043,0.296383932232857,0.350883632898331,0.342500075697899,2.98038854083109,11,2
"1601",1,42.2299999594688,0.599630519747734,0.528650850057602,0.267272368073463,0.165667995810509,3.029125891297,13,2
"1602",2,82.8448970487464,0.155702223939951,0.616028757765889,0.610117482404027,0.518577499668979,3.0288263409312,13,2
"1603",3,45.8743874227628,0.463802517564036,0.386589705245569,0.168144163908437,0.692878125002608,2.98947365771608,13,2
"1604",4,63.6654554903507,0.193556323647499,0.437050879001617,0.622380807995796,0.697508126497269,2.89461506576475,13,2
"1605",5,100.587998566088,0.320591426468346,0.579470874726723,0.728109571796536,0.358415950100996,3.51104423775321,13,2
"1606",6,78.7591682523489,0.167009845376015,0.721775010228157,0.682299464941025,0.489411905407906,3.01534431606117,13,2
"1607",7,79.3607169240713,0.172478646039963,0.726822584867477,0.842993542551994,0.497226893901825,3.03594649923606,13,2
"1608",8,92.0575230419636,0.211127832531929,0.788671419024467,0.448139473795891,0.437151864171028,3.25266405982249,13,2
"1609",9,107.801245182753,0.181136444211006,0.490833416581154,0.64766027033329,0.535905718803406,3.32325339268988,13,2
"1610",10,85.1570964946638,0.347696731136302,0.504766480236364,0.439272093745333,0.677790569374338,3.40164229843236,13,2
"1611",11,84.5022027939558,0.384093731641769,0.520432204008102,0.581004410982132,0.311244308948517,3.43817328006957,13,2
"1612",12,69.1868140399456,0.229963257908821,0.263775184750557,0.654551222920418,0.588506296277046,3.04170511747425,13,2
"1613",13,58.460507273674,0.317835032939911,0.638042628765106,0.844850599765778,0.722853675484657,3.03592692403417,13,2
"1614",14,65.9749240875244,0.216870710253716,0.562781140208244,0.656181290745735,0.225830867886543,2.97495870015121,13,2
"1615",15,69.4830587801061,0.199106080307057,0.592684469078508,0.199776784569409,0.600746563210438,2.98284238010327,13,2
"1616",16,84.3425732874805,0.446910708787598,0.687975156912864,0.806040058367349,0.196916899140517,3.50231445563068,13,2
"1617",17,43.3547691106796,0.428154706954956,0.633458957076073,0.726752534508705,0.336056604981422,2.90567447822767,13,2
"1618",18,97.9379676282406,0.398061364889145,0.797975942492485,0.829220592975616,0.404022589325905,3.58185220271927,13,2
"1619",19,79.4924686402082,0.142266184091568,0.377058535814285,0.954451888799667,0.765672892332077,2.95375365131734,13,2
"1620",20,71.9436287886085,0.162809414062686,0.444610583945356,0.555596047259042,0.464752658872725,2.92566419243025,13,2
"1621",21,48.7787708625703,0.315333139985109,0.507868145327623,0.0805731117725372,0.383010576992053,2.87523132074128,13,2
"1622",22,88.4829991459846,0.0959244817495346,0.26635254919529,0.371575564146042,0.824698150157928,2.87564913090493,13,2
"1623",23,44.8626064694487,0.509004526220082,0.403762352187186,0.765131105371389,0.521604072111819,3.01049064827963,13,2
"1624",24,76.8478016108274,0.155724629759789,0.497554063796997,0.53529666364193,0.513762891292572,2.96362020325457,13,2
"1625",25,79.805648624897,0.136049151420593,0.141841918230057,0.414717257022858,0.725249797105789,2.93776310069744,13,2
"1626",26,73.193359562257,0.190585308091292,0.84025776689172,0.289412501291207,0.653576708714419,3.00903278185476,13,2
"1627",27,92.7659000105751,0.405344578771241,0.740993956088619,0.717031538304128,0.332821188600837,3.54260109385356,13,2
"1628",28,97.4022047072649,0.109895810484886,0.504588082432747,0.233358472585678,0.707338377833366,3.01811871086545,13,2
"1629",29,86.2096821963787,0.225831463932991,0.407234832644463,0.649509578943253,0.446932524442673,3.22489653803754,13,2
"1630",30,63.392951432844,0.202833440705521,0.481669596103756,0.437649690347105,0.833157362857766,2.91122150177373,13,2
"1631",31,94.4625946386183,0.103541048881598,0.775153376372518,0.598422747691724,0.257582775656354,2.96563230077602,13,2
"1632",32,84.0543573796749,0.134218811988831,0.405664652585983,0.589120671153069,0.317869022488594,2.9769338548144,13,2
"1633",33,74.1459004580975,0.174431443214417,0.514217898249626,0.297594055533409,0.181938305497169,2.98179906167688,13,2
"1634",34,78.4148905575275,0.144731119275093,0.326289638876915,0.589157178997993,0.686296463012695,2.94935900203844,13,2
"1635",35,75.509575381875,0.275411561131477,0.49569097161293,0.510672390460968,0.555375188589096,3.19598622312191,13,2
"1636",36,75.2115314602852,0.153018400073051,0.440259575843811,0.369323208928108,0.545526772737503,2.93731252054339,13,2
"1637",37,89.351726898214,0.104296872713178,0.545459968189763,0.589305305239075,0.354897666918053,2.92047718756942,13,2
"1638",38,86.2734805643559,0.445478409528732,0.610921010375023,0.659450516104698,0.142191648483276,3.52058129905252,13,2
"1639",39,73.0718196928501,0.355668812990189,0.239800661802292,0.458351984620094,0.230752035975456,3.27854563076798,13,2
"1640",40,84.2109860489577,0.229386545609536,0.411334515340178,0.55175593652684,0.461086666692867,3.2113054466028,13,2
"1641",41,89.4742390851956,0.123609330777545,0.135238233022392,0.646734992973506,0.108336276141927,2.99544728257987,13,2
"1642",42,43.6902643273119,0.504211427090494,0.185576896824828,0.507403766067471,0.395000186073415,2.98338202841673,13,2
"1643",43,69.438367292285,0.196930572390556,0.56441305577755,0.452248886227608,0.123436018824577,2.97751214460921,13,2
"1644",44,81.2731827646494,0.278460875153542,0.600934743881226,0.706009179353714,0.571814879775047,3.26465871897304,13,2
"1645",45,92.0722939780127,0.110005952721091,0.18958255512972,0.399012460845192,0.238298913844208,2.96967411408538,13,2
"1646",46,71.5003050822997,0.183272352605127,0.336824032012373,0.117950648302212,0.417522832984105,2.97171274454239,13,2
"1647",47,75.3474525016333,0.150936022952618,0.304226449848731,0.557656788190729,0.77858527325128,2.93293004927605,13,2
"1648",48,72.7581265419722,0.185622647404671,0.550029158592224,0.129949167370796,0.235197842121124,2.99239397808122,13,2
"1649",49,96.5838166356851,0.310486168154924,0.509441091036393,0.711392208713305,0.379436744895927,3.46185098379759,13,2
"1650",50,85.2656243145466,0.121722117066383,0.231353610754013,0.754474863409996,0.618447422981262,2.94691744988609,13,2
"1651",51,74.53930494003,0.506971239449922,0.591011534212157,0.900993059389293,0.948588885832578,3.44975399994809,13,2
"1652",52,88.1399562954903,0.342044606804848,0.48825591802597,0.549825668334961,0.353202179074287,3.42442840872265,13,2
"1653",53,76.5088054984808,0.158510625362396,0.307242229580879,0.662843286991119,0.802628964185715,2.96748122247149,13,2
"1654",54,94.011133590194,0.111498467474694,0.32362312301238,0.259949637593833,0.288243287242949,2.99362747704111,13,2
"1655",55,104.696595147252,0.0755093693733215,0.169233500957489,0.516275256872177,0.530206546187401,2.91786595952696,13,2
"1656",56,77.5159688293934,0.143799439072609,0.298953950405121,0.393928334116936,0.461019530892372,2.93653955079219,13,2
"1657",57,85.6973355710506,0.235033214092255,0.42018911242485,0.619713723659515,0.418714642524719,3.23706387845778,13,2
"1658",58,45.0623314678669,0.393477439880371,0.587336122989655,0.573254480957985,0.422626376152039,2.90254715266413,13,2
"1659",59,82.3238965719938,0.136920973658562,0.471471145749092,0.361436128616333,0.708016470074654,2.9675218155051,13,2
"1660",60,77.2448432575028,0.139220637535366,0.283282473433522,0.793934777440552,0.580518921138719,2.91944261071694,13,2
"1661",61,80.9493888605663,0.14487296329612,0.41868327836293,0.402331436455826,0.498844051378102,2.97741449212579,13,2
"1662",62,99.2024749666452,0.0935155600309372,0.815424874424934,0.510151237249374,0.824446454644203,2.96392889372699,13,2
"1663",63,66.8103434443474,0.214089766144753,0.800781100988388,0.669943898916245,0.785398453474045,2.98028331635066,13,2
"1664",64,94.1683148012227,0.299622267436942,0.415831486410839,0.259255865813779,0.425509883766745,3.42438368333775,13,2
"1665",65,110.461303964257,0.089890331029892,0.0129515379667282,0.574590116739273,0.576579719781876,3.04013331104356,13,2
"1666",66,45.1351028680801,0.442913636565208,0.104023367166519,0.428900241851807,0.637358769774437,2.95534792489428,13,2
"1667",67,87.9278214616217,0.140235465282172,0.360228784108459,0.43597141923498,0.594857437941233,3.03511048580936,13,2
"1668",68,92.5044955044159,0.105768112169875,0.731143895000106,0.336629274740653,0.238578139245345,2.95668043071995,13,2
"1669",69,67.2381227700021,0.173039537850999,0.40240157079828,0.525615197278595,0.51513830982825,2.89337650615522,13,2
"1670",70,78.3740553110838,0.470679774880409,0.631384044885635,0.743842929601669,0.272820651531219,3.46107017518805,13,2
"1671",71,100.352516556222,0.148481953566193,0.479917156837239,0.873072225468371,0.438364263677177,3.17473020855856,13,2
"1672",72,88.2590428441763,0.305182382464409,0.43715438246727,0.734956473112106,0.369364574551582,3.37607788566048,13,2
"1673",73,81.9325649165781,0.13957046502037,0.167357836151496,0.0957286946941167,0.168546097585931,2.97170662698977,13,2
"1674",74,77.3798676729202,0.47884763777256,0.707043066620827,0.702539473772049,0.25394181907177,3.45745331472162,13,2
"1675",75,42.9384575334776,0.543507396645773,0.308385855073935,0.042933840944799,0.755909477445295,3.00089833749493,13,2
"1676",76,95.6727319657803,0.174347668886185,0.605524525046349,0.93404558300972,0.0362325012683868,3.2029924961386,13,2
"1677",77,90.6926263570786,0.137147352099419,0.672568097710609,0.690609961748123,0.622043892741203,3.05233138463314,13,2
"1678",78,92.6246484816074,0.103132635354996,0.80010099709034,0.495539307594299,0.65071365237236,2.94684926105914,13,2
"1679",79,68.7990592867136,0.179623484611511,0.517629519104958,0.193820491433144,0.364031359553337,2.92952811728001,13,2
"1680",80,94.6535973697901,0.108558103442192,0.275948733091354,0.571535706520081,0.667141675949097,2.98793649590185,13,2
"1681",81,109.914039373398,0.0566974878311157,0.245387852191925,0.639803931117058,0.612165525555611,2.83567015369368,13,2
"1682",82,83.9316395223141,0.145506724715233,0.72877824306488,0.670018643140793,0.807113170623779,3.01073447849522,13,2
"1683",83,81.287456959486,0.539128482341766,0.820714846253395,0.440014287829399,0.386990651488304,3.5517393504874,13,2
"1684",84,77.2671459168196,0.147870510816574,0.436476022005081,0.621081009507179,0.722446322441101,2.94587131440432,13,2
"1685",85,97.6039192676544,0.0920897573232651,0.658370703458786,0.435880303382874,0.659613117575645,2.94314584257577,13,2
"1686",86,73.5689554998396,0.174489755633324,0.421496689581222,0.632827401887767,0.394442769738613,2.97515911475533,13,2
"1687",87,89.2842761885323,0.123897219242411,0.209885296159647,0.373494750341368,0.795139677993277,2.9946115236058,13,2
"1688",88,67.3534418934848,0.175989249620784,0.418926469514316,0.633072531863181,0.74911252987242,2.90220572741693,13,2
"1689",89,77.7124947424512,0.127612373889424,0.832679121755064,0.077451781835407,0.398249733354413,2.88687448962927,13,2
"1690",90,43.0966217498316,0.390809119483286,0.540124749005228,0.695122991123086,0.55720036637955,2.86085114556968,13,2
"1691",91,79.82819673419,0.152672708034515,0.501731187105179,0.753579795360565,0.311691015958786,2.98807404688373,13,2
"1692",92,92.3216383975816,0.102921254258656,0.67284766956905,0.307056951918741,0.484878955064429,2.94311207642087,13,2
"1693",93,83.4738384757336,0.132800045094451,0.455480028483601,0.505355684774519,0.674713266573221,2.96629899177309,13,2
"1694",94,85.585677459836,0.122830897569656,0.243938520550728,0.194583147764206,0.577974274754524,2.95410981082093,13,2
"1695",95,43.3660781604735,0.515501877944021,0.416044559665883,0.652450859781039,0.520448818354149,2.98653054817302,13,2
"1696",96,94.1955085708974,0.409025294749211,0.756828256155288,0.850482971483283,0.427356896094552,3.55981055679682,13,2
"1697",97,42.9764288663864,0.386277332901955,0.547490060329437,0.488847494125366,0.296147525310516,2.85335987386818,13,2
"1698",98,68.8447225987911,0.171404764056206,0.453623712062836,0.406385734677315,0.552911639213562,2.90976419729289,13,2
"1699",99,93.0545480698347,0.342127293348312,0.51683035492897,0.616050437092781,0.291905641555786,3.47166293011698,13,2
"1700",100,43.0760020911694,0.345864921808243,0.492845207452774,0.514540389180183,0.528385624289513,2.80737729612924,13,2
"1701",101,97.2771541923285,0.304460093379021,0.44211508333683,0.0909527242183685,0.608521208167076,3.45955209021851,13,2
"1702",102,69.5050491392612,0.184548258781433,0.660154402256012,0.623614117503166,0.69366517663002,2.95014266139877,13,2
"1703",103,82.8707150220871,0.41721123456955,0.615429535508156,0.698781818151474,0.439947068691254,3.45715816654273,13,2
"1704",104,70.6250788122416,0.390039339661598,0.422154486179352,0.826197788119316,0.398115634918213,3.2890263034393,13,2
"1705",105,78.1242837228126,0.157035341730531,0.446121890036044,0.401858275674217,0.129315009280449,2.9815695010878,13,2
"1706",106,99.0648993104696,0.089213952422142,0.605263829231262,0.774424239993095,0.607465997338295,2.94227238514141,13,2
"1707",107,82.8049658255175,0.134282253737526,0.466512179035494,0.59568161443406,0.738615578730279,2.96413138618999,13,2
"1708",108,85.8712662193691,0.587097007539123,0.972945339046419,0.130829298868775,0.35659445123747,3.63640560048114,13,2
"1709",109,85.6940904706717,0.124420464038849,0.336303561925888,0.540319576859474,0.62762938439846,2.96079356411474,13,2
"1710",110,84.0950462628558,0.27057883284206,0.620113715785224,0.516941025634868,0.389203503104812,3.28183464673936,13,2
"1711",111,91.5486588925123,0.365096971392632,0.549497231841087,0.692195683717728,0.299292206764221,3.48571220364248,13,2
"1712",112,45.1312355548143,0.430563777685165,0.551384925842285,0.923436343669891,0.301342517137527,2.94299193752177,13,2
"1713",113,94.8784726268489,0.359979312804725,0.650989912561295,0.64176432252092,0.244981013427439,3.51061291299405,13,2
"1714",114,95.3677306473255,0.100106775760651,0.0625483989715576,0.384019553661346,0.417962580919266,2.95926637057599,13,2
"1715",115,88.431698307395,0.354371815919876,0.482524588704109,0.804511830210686,0.331224218010902,3.44267510527004,13,2
"1716",116,78.4320260733366,0.250001728534698,0.354060873389244,0.486538976430893,0.457302629947662,3.186929879325,13,2
"1717",117,82.4118075961717,0.135285960720499,0.425892199024211,0.365698407982107,0.668472944391263,2.96323160995614,13,2
"1718",118,97.9369780868292,0.0965836197137833,0.633242011070251,0.51523557305336,0.287570282816887,2.96679687651093,13,2
"1719",119,47.2367402762175,0.383419662714005,0.860421404242516,0.543544843792915,0.763137251138687,2.93223422097946,13,2
"1720",120,83.2511268777923,0.149284488058016,0.675058480716125,0.169694720101939,0.651920755758171,3.01479492469609,13,2
"1721",121,42.6930450648069,0.4391228556633,0.696344554424286,0.319821983575821,0.175363197922707,2.90330030563341,13,2
"1722",122,62.1885690024321,0.445068513661267,0.342848746235165,0.28996180336684,0.502266299441445,3.23584799832448,13,2
"1723",123,85.9597594335399,0.140519666841496,0.650827809416582,0.334192805465583,0.977885271888226,3.01632749426553,13,2
"1724",124,82.5894464032164,0.130865771048389,0.205813185257156,0.696236900969104,0.673677178765516,2.95067517842943,13,2
"1725",125,71.9199106669151,0.148888974896596,0.18957070623367,0.723878232844875,0.497930702639503,2.88656081836176,13,2
"1726",126,72.6088024675846,0.170463368296623,0.268219277262688,0.481837764382362,0.123774886131287,2.95360961374799,13,2
"1727",127,90.4627559930086,0.1241275370121,0.551454320549965,0.546384200453758,0.765944927930832,3.00680776725107,13,2
"1728",128,85.6467022895813,0.125063106417656,0.269618362188339,0.328707635402679,0.707813411951065,2.96255050323676,13,2
"1729",129,88.6963137537241,0.209324017167091,0.339003801345825,0.440654709935188,0.479619160294533,3.21663020234216,13,2
"1730",130,73.7190947817453,0.247125572839158,0.473693391616584,0.337259338741333,0.112453954594122,3.12807767652363,13,2
"1731",131,94.1445136219263,0.265025854110718,0.752704501152039,0.614477574825287,0.645709693431854,3.37087827497983,13,2
"1732",132,45.2495221048594,0.505859166383743,0.580981209874153,0.488708525896072,0.669686436653137,3.01525761767857,13,2
"1733",133,93.5436881780624,0.109603822231293,0.252960175275803,0.376471504569054,0.592424482107162,2.98185467759772,13,2
"1734",134,71.7081277966499,0.194825425744057,0.695801630616188,0.703117683529854,0.432373389601707,3.00078240156112,13,2
"1735",135,96.847743926059,0.102636534509414,0.283312133797995,0.938315253279671,0.574988930012319,2.98348099631114,13,2
"1736",136,79.9518641382456,0.147998183965683,0.288708791136742,0.553703144192696,0.347990497946739,2.97591357456081,13,2
"1737",137,86.1512577678417,0.154118255010965,0.0218539508059621,0.781388063506916,0.345965225385222,3.05837732776253,13,2
"1738",138,95.6285133673873,0.108957536211682,0.260189487802269,0.738562681386411,0.720544119096741,2.99843208289981,13,2
"1739",139,89.3191446512938,0.117734268307686,0.172873824834824,0.603103891015053,0.709490582346916,2.97279200005649,13,2
"1740",140,103.819593555297,0.0709632838004787,0.654509909740783,0.772485595057827,0.107262538131739,2.88359235275176,13,2
"1741",141,85.8499743044376,0.10594841837883,0.531602293252945,0.662653535604477,0.432444080710411,2.89257481687066,13,2
"1742",142,66.309403449297,0.191602304577827,0.604275450110435,0.393070265650749,0.560092970728874,2.92555097005739,13,2
"1743",143,78.1524909436703,0.494124382734299,0.716772094368935,0.701647758483887,0.34881266951561,3.47972193439487,13,2
"1744",144,81.2080445387099,0.269892240154604,0.516525544234952,0.729988676817717,0.497035703547639,3.25038850396993,13,2
"1745",145,84.1736826254176,0.384312188096903,0.514819384228666,0.573244356550276,0.311238647626802,3.43503681414759,13,2
"1746",146,79.458660274744,0.143310695886612,0.309863105416298,0.345054909586906,0.795802608132362,2.95656108143197,13,2
"1747",147,102.748043090105,0.369500502943993,0.834518238902092,0.830463349819183,0.396986603736877,3.5911621522256,13,2
"1748",148,91.0918603241444,0.339678257703781,0.504101619124413,0.59856903553009,0.34750959277153,3.45002689231617,13,2
"1749",149,102.923765046773,0.103041281192569,0.496220799108977,0.235336541375132,0.582811362570458,3.03804257941872,13,2
"1750",150,84.1864696408261,0.469373634253364,0.731613974770957,0.626790099456228,0.34820861228478,3.52200328620283,13,2
"1751",151,80.6928093135357,0.537040710449219,0.777456790208817,0.536920920014381,0.977316319942474,3.54367688001686,13,2
"1752",152,42.6781288868049,0.559998005449306,0.343468494247645,0.0628391548525542,0.235654467251152,3.00859722146013,13,2
"1753",153,85.4045449346304,0.38756762444973,0.56907057762146,0.664750695228577,0.373362958431244,3.45130945691476,13,2
"1754",154,83.3675331205753,0.136200144688421,0.5018430121227,0.532579763830221,0.730100755447639,2.97617147040903,13,2
"1755",155,43.7892484440384,0.516787223102399,0.41343724998341,0.362662500986939,0.515602403535969,2.99604675064696,13,2
"1756",156,73.5872400833215,0.154535479926779,0.287513072280451,0.974788788007572,0.77031559805047,2.92263323494527,13,2
"1757",157,82.7927176294949,0.125766943824465,0.0413256328074662,0.107372544195828,0.804602721435739,2.93555078420656,13,2
"1758",158,76.6738920509815,0.154533132910728,0.474274709820747,0.22476290166378,0.62687923014164,2.95831662747306,13,2
"1759",159,86.2920658588409,0.12897901237011,0.245926931500435,0.341858118772507,0.433414712548256,2.98246077961127,13,2
"1760",160,78.8394674350136,0.327385897084074,0.301042296266114,0.625004652572503,0.354733011225582,3.3085473310926,13,2
"1761",161,98.4511418780986,0.108397590983622,0.29705205954296,0.484672600858354,0.692433488253932,3.02146114586575,13,2
"1762",162,75.4036428183317,0.148854240775108,0.341026172041893,0.562389835715294,0.672451019287109,2.92754586704227,13,2
"1763",163,89.1360123455524,0.106478586792946,0.520893663167953,0.822490811347961,0.38292783498764,2.92736868098608,13,2
"1764",164,94.362018136754,0.114491125058788,0.3462060143577,0.566245010831723,0.114746392207323,3.0083662643184,13,2
"1765",165,66.8583874814445,0.205715099957306,0.766067865304649,0.977642154786736,0.61197926918976,2.96357796684355,13,2
"1766",166,95.8091323673169,0.0880485125537962,0.514689172070229,0.868123520127524,0.526084668153033,2.90753583817815,13,2
"1767",167,92.7957431077957,0.193801701068878,0.602317318320274,0.801122024655342,0.150648891925812,3.22241369258007,13,2
"1768",168,83.4958479851484,0.4393630027771,0.693060800433159,0.603031560778618,0.338627994060516,3.48615324324639,13,2
"1769",169,93.9682772904634,0.355617612600327,0.589415952563286,0.663139775395393,0.239515170454979,3.49694579216014,13,2
"1770",170,89.9924450659814,0.393820974279385,0.608241550408267,0.43898049355519,0.473144852750476,3.50371094548912,13,2
"1771",171,42.5480187982321,0.395515918731689,0.613368541002274,0.73526619374752,0.198588624596596,2.85492265256908,13,2
"1772",172,86.8827286683388,0.125138269045687,0.379269927175731,0.697179391801911,0.7318364066016,2.97525704749326,13,2
"1773",173,85.5967569352489,0.384995466661639,0.523289371135339,0.70816945129067,0.114228484437132,3.45037023683672,13,2
"1774",174,42.2580657452345,0.43120576441288,0.650379657745361,0.432073056697845,0.374396190047264,2.88650378682723,13,2
"1775",175,85.5560457000565,0.421833261814865,0.629764574614266,0.81365481492643,0.340210584008931,3.48964222870841,13,2
"1776",176,85.1972700549861,0.0928090400369161,0.0854359759640783,0.582325812657548,0.0902215537681691,2.82844163870424,13,2
"1777",177,79.5370248407125,0.140820503234863,0.441101878881454,0.69811800122261,0.617386057972908,2.94980457547369,13,2
"1778",178,96.1026805788279,0.108451366424561,0.305381044745445,0.538476839661598,0.53595295548439,3.00070603135152,13,2
"1779",179,84.3180790002095,0.137358177618327,0.454205391197317,0.445922298095644,0.747336165542505,2.98969592734155,13,2
"1780",180,78.1340121477842,0.146257728338242,0.477789297699928,0.463911011815071,0.677410423755646,2.9507990751507,13,2
"1781",181,88.8886834832711,0.333966258605995,0.521103753299134,0.444336523633572,0.660179343614397,3.42139553919443,13,2
"1782",182,84.8718635379187,0.139013294327103,0.518106824743641,0.214097727304307,0.602774699114075,3.00058381157528,13,2
"1783",183,93.5209537086452,0.316578209455247,0.49935170033013,0.538553532662994,0.38138860851634,3.44229887248123,13,2
"1784",184,75.0086709753177,0.14764981390243,0.290922763844449,0.43728479456991,0.595516404589077,2.91945584507589,13,2
"1785",185,104.613640516996,0.243503257632256,0.343150720000267,0.744898989796638,0.371351718902588,3.42568140696276,13,2
"1786",186,43.2939587814268,0.432946364530362,0.705094711622223,0.860400881385431,0.199590787291527,2.90928869587305,13,2
"1787",187,74.1505841670239,0.51207325876659,0.625091631644094,0.564916156381093,0.364717524512219,3.44956125051928,13,2
"1788",188,88.2214795649052,0.41148678958416,0.657845035195351,0.633388087153435,0.212741687893867,3.50550457127244,13,2
"1789",189,43.3438179160468,0.361651035018731,0.450363657670096,0.562190715223551,0.455547117860988,2.83214403886613,13,2
"1790",190,88.9589497596025,0.123868629336357,0.365489736199379,0.528016597032547,0.303380995988846,2.99134062601446,13,2
"1791",191,84.6756063252687,0.12068073451519,0.941360384225845,0.545461565256119,0.6282739341259,2.93715457505942,13,2
"1792",192,99.5404925048351,0.0678854584693909,0.55170764029026,0.627489194273949,0.974210932850838,2.82777632580439,13,2
"1793",193,68.308375403285,0.236023768782616,0.451700940728188,0.547572076320648,0.563906773924828,3.04190365384191,13,2
